timestamp,round,client_id,payload_keys,payload_size_bytes,payload_size_kb,privacy_risk,risky_key,payload_hash
2026-05-08 17:58:30,12,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,b8e80ad9c2d08dbec799e8ece484aecb
2026-05-08 17:58:30,12,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,9cca59cf2c6d8ae42237939eaa2a459c
2026-05-08 17:58:30,12,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,6a7dcff05febe9f84b90f513fc889621
2026-05-08 17:58:30,12,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,534af4053fbf8bd39a7b1a532176ba51
2026-05-08 17:58:30,12,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,8b32a11c2d684a4db054ae7b59fa8b3b
2026-05-08 17:58:30,12,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ad783f3c41c88caf183b75b0005a53b7
2026-05-08 17:58:30,12,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,ef10e3e5daa22b01f913ac22b4d92a89
2026-05-08 17:58:31,13,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,68d27a3dc5fe656354792ec2f917b13c
2026-05-08 17:58:31,13,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1a0d7953ab069e4ed180aa4624f0e5d6
2026-05-08 17:58:31,13,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,477bb3e33a63780d444e16e3816aa37e
2026-05-08 17:58:31,13,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,50627e7e1984c82e4bfe0de8d6cb6e80
2026-05-08 17:58:31,13,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,cecafa5b0cec557dbf10a7aea491889f
2026-05-08 17:58:31,13,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,bdac8dc1453cafc77e21ae28ab461a9e
2026-05-08 17:58:31,13,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,7243077ced894aac1d1f58f3e9dbfde6
2026-05-08 17:58:31,13,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,fb9afdce044b925fa2a07c3e2dc36b71
2026-05-08 17:58:31,13,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3d9396c83a952d0b5f7a13e288f1b600
2026-05-08 17:58:31,13,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,06c8864666a8a6f8440660ae3255a137
2026-05-08 17:58:31,13,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,db148bcd2416353e979849b84c78d9eb
2026-05-08 17:58:31,13,28,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,01655b4aceb47672bcaf18735a42c972
2026-05-08 17:58:32,13,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,407d70e21250e9fd65e67169021716d4
2026-05-08 17:58:32,13,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0afd4a7c29de5a86dbc70b10cdc6f655
2026-05-08 17:58:32,13,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,ec3950c91b0df7f076e4f6716bad04f7
2026-05-08 17:58:32,13,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,b09ed51f7c00a16f6fbb02e085bb2e22
2026-05-08 17:58:32,13,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,393114507cb5ffe4760ab92a24ce3955
2026-05-08 17:58:33,14,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3ab1be4b94e0af41d310820bdbcf2fd6
2026-05-08 17:58:33,14,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,3d95a126d497cb22b6a568c6ff416d6b
2026-05-08 17:58:33,14,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1ca83b9758ddbe005d1f27241b529d98
2026-05-08 17:58:33,14,22,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,bf1c7f635afcce36c953a79128662dfe
2026-05-08 17:58:33,14,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,79c97e859d4c0bf1555419439b7a7056
2026-05-08 17:58:33,14,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,68fd3cce8d7996d12506f089be9f53d7
2026-05-08 17:58:33,14,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,138a7b6bc466700e44d02cf4b9f7ad8f
2026-05-08 17:58:33,14,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,cb44b1d00d341b4fb7dac62aad80094e
2026-05-08 17:58:33,14,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e902a9c2a2509e83cd4b54fcbf98cd3a
2026-05-08 17:58:33,14,8,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,601ece4553dc36d4e388715de7b104c0
2026-05-08 17:58:33,14,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1cc81042e17b0650df117546f7266180
2026-05-08 17:58:33,14,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d46e29b592fe658c47e5528e9ea6f92e
2026-05-08 17:58:34,14,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,6e21b9c575e651c2f70d5fbf9bc79678
2026-05-08 17:58:34,14,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8902d0a149203051831fbd6ca7b76c84
2026-05-08 17:58:34,14,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,8436d46f28142786f02ee78a44a9fbcd
2026-05-08 17:58:34,14,16,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,d85080cd087ad0429b9438e8f17069a7
2026-05-08 17:58:34,14,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,84c435af28442102fe41024f473d4367
2026-05-08 17:58:36,15,3,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,5abf8b3275457c9a7799c0e419fa4a82
2026-05-08 17:58:36,15,21,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,c52bb594504afad61132cf05bc7df766
2026-05-08 17:58:36,15,17,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,04fa4f2782a30dd8dbbb1fe787f8dbf2
2026-05-08 17:58:36,15,6,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,f634f70e8abc9d19c1d6b0d82042dcee
2026-05-08 17:58:36,15,14,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,59df5c88394bbd8f9302a51094848847
2026-05-08 17:58:36,15,11,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,be0b1249a23d61bd703101711af8501a
2026-05-08 17:58:36,15,27,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,bd7596b923764a09c1450342992cd324
2026-05-08 17:58:36,15,15,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,291f4d9315d4ac88654e7d024a9e7661
2026-05-08 17:58:36,15,26,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,1c89b5cad6a0dbba450db1005b042664
2026-05-08 17:58:36,15,5,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,8474a85c90da98f6045645445c00e7cc
2026-05-08 17:58:36,15,25,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,0b63867846251a8e780b960e06c7994c
2026-05-08 17:58:36,15,19,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e32600d5ec763cc4244bc3fab9283901
2026-05-08 17:58:36,15,7,"['client_id', 'weights', 'num_samples']",1059902,1035.06,False,,9e0306e45277435c39c329dbf9c37b92
2026-05-08 17:58:36,15,29,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,e171bf3b1bbf77daca4f9213d0b3d50a
2026-05-08 17:58:36,15,30,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,deacbe5ceb10d185a98f592efa1e43d6
2026-05-08 17:58:36,15,1,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,53666290554728de4d9a5b9b7340db58
2026-05-08 17:58:36,15,23,"['client_id', 'weights', 'num_samples']",1059903,1035.06,False,,55b19eb7e35b5ddffa27cf30c3af09ad
